,dwelling_involved_type,general_zoning_classification,Total_area,type_of_road,property_general_shape,property_Flatness,utilities_types,LotConfig,LandSlope,Neighborhood,dwelling_type,HouseStyle,OverallQual,OverallCond,RoofStyle,roof_material,exterior_covering_1,exterior_covering_2,masonry_veneer_type,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtFinSF2,TotalBsmtSF,Heating,HeatingQC,CentralAir,electrical_system,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,total_rooms_above_grade,Functional,Fireplaces,GarageType,GarageYrBlt,interior_finish_garage,garage_car_capacity,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,three_season_porch_area,ScreenPorch,PoolArea,other_features_values,MoSold,YrSold,SaleType,SaleCondition,SalePrice,year_diff,Is_diff,finish_percentage_of_Bsmt,Unfinished_percentage_of_Bsmt,LotFrontage,Condition_all,Bsmt Exposure
594,20.0,RL,7990.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,1Story,5.0,6.0,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Other,Gd,TA,No,Unf,Unf,0.0,924.0,GasA,TA,Y,SBrkr,924.0,0.0,0.0,924.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,Detchd,1981.0,Unf,1.0,280.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2008.0,WD,Normal,110000.0,0.0,0.0,0.0,1.0,60.0,Norm,No
595,20.0,RL,11302.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,1Fam,1Story,8.0,5.0,Gable,CompShg,VinylSd,Other,BrkFace,238.0,Gd,TA,Other,Gd,TA,Gd,GLQ,Unf,0.0,1814.0,GasA,Ex,Y,SBrkr,1826.0,0.0,0.0,1826.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,1.0,Attchd,2005.0,Fin,3.0,758.0,TA,TA,Y,180.0,75.0,0.0,0.0,120.0,0.0,0.0,8.0,2006.0,Other,Other,319000.0,1.0,1.0,0.7839029768467475,0.2160970231532525,70.0,Norm,Other
596,70.0,RM,3600.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1Fam,2Story,6.0,7.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,Other,TA,TA,No,Unf,Unf,0.0,684.0,GasA,Ex,N,Other,684.0,684.0,0.0,1368.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,7.0,Typ,0.0,Detchd,1930.0,Unf,1.0,216.0,TA,Other,N,0.0,158.0,0.0,0.0,0.0,0.0,0.0,10.0,2006.0,WD,Normal,114504.0,83.0,1.0,0.0,1.0,60.0,Norm,No
597,120.0,RL,3922.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Other,1Story,7.0,5.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,72.0,Gd,TA,Other,Other,TA,Av,Unf,Unf,0.0,1258.0,GasA,Ex,Y,SBrkr,1402.0,0.0,0.0,1402.0,0.0,2.0,0.0,2.0,2.0,1.0,Gd,7.0,Typ,1.0,Attchd,2006.0,Fin,3.0,648.0,TA,TA,Y,120.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,2007.0,Other,Other,194201.0,1.0,1.0,0.0,1.0,21.0,Norm,Av
598,20.0,RL,12984.0,Pave,Reg,Other,AllPub,Inside,Gtl,Crawfor,1Fam,1Story,5.0,6.0,Gable,CompShg,Plywood,Plywood,BrkFace,459.0,TA,TA,Other,Gd,TA,Mn,ALQ,LwQ,147.0,1430.0,GasA,Ex,Y,SBrkr,1647.0,0.0,0.0,1647.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,Typ,1.0,Attchd,1977.0,Fin,2.0,621.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2006.0,WD,Normal,217500.0,0.0,0.0,1.0,0.0,72.0,Norm,Other
599,160.0,RM,1950.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Other,2Story,6.0,6.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,Other,Gd,TA,No,LwQ,GLQ,612.0,716.0,GasA,TA,Y,SBrkr,716.0,840.0,0.0,1556.0,1.0,0.0,2.0,1.0,3.0,1.0,TA,6.0,Typ,1.0,Attchd,1980.0,Fin,2.0,452.0,TA,TA,Y,161.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,Other,Normal,151000.0,0.0,0.0,0.9678770949720671,0.03212290502793296,60.0,Norm,No
600,60.0,RL,10927.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,1Fam,2Story,8.0,5.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,280.0,Gd,TA,Other,Gd,TA,Av,GLQ,Unf,0.0,1058.0,GasA,Ex,Y,SBrkr,1058.0,846.0,0.0,1904.0,1.0,0.0,2.0,1.0,3.0,1.0,Other,8.0,Typ,1.0,Other,2003.0,Fin,2.0,736.0,TA,TA,Y,179.0,60.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,WD,Normal,275000.0,0.0,0.0,0.5160680529300568,0.4839319470699433,78.0,Norm,Av
601,50.0,RM,9000.0,Pave,Reg,Other,AllPub,Inside,Gtl,IDOTRR,1Fam,1.5Fin,6.0,6.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,Other,TA,TA,No,Unf,Unf,0.0,780.0,GasA,TA,Y,SBrkr,780.0,595.0,0.0,1375.0,0.0,0.0,1.0,1.0,3.0,1.0,Gd,6.0,Typ,1.0,Detchd,1979.0,Unf,1.0,544.0,TA,TA,P,0.0,162.0,0.0,0.0,126.0,0.0,0.0,12.0,2007.0,WD,Normal,141000.0,13.0,1.0,0.0,1.0,75.0,Norm,No
602,60.0,RL,10041.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,1Fam,2Story,8.0,5.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,Other,Gd,TA,Mn,GLQ,Unf,0.0,908.0,GasA,Ex,Y,SBrkr,927.0,988.0,0.0,1915.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,8.0,Typ,1.0,Attchd,1992.0,Fin,2.0,506.0,TA,TA,Y,120.0,150.0,0.0,0.0,0.0,0.0,0.0,2.0,2006.0,WD,Other,220000.0,0.0,0.0,0.8689427312775331,0.13105726872246695,67.64123524069028,Norm,Other
603,160.0,Other,3182.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Other,2Story,7.0,5.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,Other,Gd,TA,No,Unf,Unf,0.0,600.0,GasA,Ex,Y,SBrkr,600.0,600.0,0.0,1200.0,0.0,0.0,2.0,1.0,2.0,1.0,Gd,4.0,Typ,0.0,Detchd,2004.0,RFn,2.0,480.0,TA,TA,Y,0.0,172.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,WD,Normal,151000.0,1.0,1.0,0.0,1.0,120.0,Norm,No
604,20.0,RL,12803.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,1Story,7.0,5.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,99.0,Gd,TA,Other,Gd,TA,Mn,GLQ,Unf,0.0,1494.0,GasA,Ex,Y,SBrkr,1494.0,0.0,0.0,1494.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,6.0,Typ,1.0,Attchd,2002.0,RFn,2.0,530.0,TA,TA,Y,192.0,36.0,0.0,0.0,0.0,0.0,0.0,9.0,2008.0,WD,Normal,221000.0,0.0,0.0,0.6171352074966533,0.3828647925033467,90.0,Norm,Other
605,60.0,RL,13600.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,2Story,7.0,6.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,176.0,TA,TA,Other,TA,TA,No,BLQ,Unf,0.0,768.0,GasA,TA,Y,SBrkr,1186.0,800.0,0.0,1986.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,Typ,3.0,Attchd,1965.0,Unf,2.0,486.0,TA,TA,Y,0.0,42.0,0.0,0.0,189.0,0.0,0.0,10.0,2009.0,WD,Normal,205000.0,25.0,1.0,0.5911458333333334,0.4088541666666667,106.0,Norm,No
606,20.0,RL,12464.0,Pave,Other,Other,AllPub,Other,Other,CollgCr,1Fam,1Story,5.0,5.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,Other,Gd,TA,No,GLQ,Unf,0.0,1040.0,GasA,Gd,Y,SBrkr,1040.0,0.0,0.0,1040.0,1.0,0.0,1.0,0.0,3.0,1.0,Gd,6.0,Typ,0.0,Detchd,2000.0,Unf,2.0,576.0,TA,TA,Y,168.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2009.0,WD,Normal,152000.0,0.0,0.0,0.7038461538461539,0.29615384615384616,65.0,Norm,No
607,20.0,RL,7800.0,Pave,Reg,Other,AllPub,Inside,Other,Edwards,1Fam,2Story,5.0,8.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,Other,TA,Other,No,GLQ,Unf,0.0,896.0,GasA,Ex,Y,SBrkr,1112.0,896.0,0.0,2008.0,1.0,0.0,3.0,0.0,3.0,1.0,Other,8.0,Typ,0.0,Attchd,1948.0,Unf,1.0,230.0,TA,TA,Y,103.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2006.0,WD,Normal,225000.0,54.0,1.0,0.6729910714285714,0.32700892857142855,67.64123524069028,Norm,No
609,20.0,RL,7943.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,1Fam,1Story,4.0,5.0,Gable,CompShg,VinylSd,VinylSd,Other,192.0,TA,Other,Other,TA,TA,Mn,Rec,Unf,0.0,1029.0,GasA,Gd,Y,SBrkr,1029.0,0.0,0.0,1029.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,Attchd,1961.0,Unf,1.0,261.0,TA,TA,Y,64.0,0.0,39.0,0.0,0.0,0.0,0.0,4.0,2007.0,WD,Normal,118500.0,0.0,0.0,0.8775510204081632,0.12244897959183673,64.0,Other,Other
610,60.0,RL,11050.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,9.0,5.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,204.0,Gd,TA,Other,Other,TA,Mn,GLQ,Unf,0.0,1440.0,GasA,Ex,Y,SBrkr,1476.0,677.0,0.0,2153.0,1.0,0.0,2.0,1.0,3.0,1.0,Other,8.0,Typ,2.0,Attchd,2000.0,Fin,3.0,736.0,TA,TA,Y,253.0,142.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,WD,Normal,313000.0,0.0,0.0,0.6277777777777778,0.37222222222222223,54.0,Other,Other
611,80.0,RL,10395.0,Pave,IR1,Lvl,AllPub,Other,Gtl,NWAmes,1Fam,Other,6.0,6.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,233.0,TA,TA,Other,Gd,TA,Av,ALQ,Unf,0.0,1032.0,GasA,TA,Y,SBrkr,1032.0,0.0,0.0,1032.0,0.0,1.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Attchd,1978.0,Unf,2.0,564.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,500.0,7.0,2007.0,WD,Normal,148000.0,0.0,0.0,0.5862403100775194,0.41375968992248063,67.64123524069028,Norm,Av
612,60.0,RL,11885.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,8.0,5.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,Gd,TA,Other,Gd,TA,Av,GLQ,Unf,0.0,1299.0,GasA,Ex,Y,SBrkr,1299.0,573.0,0.0,1872.0,1.0,0.0,2.0,1.0,3.0,1.0,Other,7.0,Typ,1.0,Other,2001.0,RFn,2.0,531.0,TA,TA,Y,160.0,122.0,0.0,0.0,0.0,0.0,0.0,11.0,2009.0,WD,Normal,261500.0,0.0,0.0,0.7621247113163973,0.23787528868360278,110.0,Norm,Av
615,85.0,RL,8800.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,Other,6.0,7.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,156.0,TA,Gd,Other,TA,TA,Gd,GLQ,Unf,0.0,936.0,GasA,Ex,Y,SBrkr,1054.0,0.0,0.0,1054.0,1.0,0.0,1.0,0.0,3.0,1.0,Gd,6.0,Typ,0.0,Attchd,1963.0,RFn,2.0,480.0,TA,TA,Y,120.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,WD,Other,137500.0,0.0,0.0,0.8151709401709402,0.18482905982905984,60.0,Other,Other
616,60.0,RL,7861.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,1Fam,2Story,6.0,5.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,Other,Gd,TA,No,GLQ,Unf,0.0,783.0,GasA,Ex,Y,SBrkr,807.0,702.0,0.0,1509.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,Attchd,2002.0,Fin,2.0,393.0,TA,TA,Y,100.0,75.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,WD,Normal,183200.0,1.0,1.0,0.5836526181353767,0.4163473818646232,52.0,Norm,No
617,45.0,RL,7227.0,Pave,Reg,Other,AllPub,Other,Other,NAmes,1Fam,Other,6.0,6.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,Other,TA,TA,No,Unf,Unf,0.0,832.0,GasA,Gd,Y,SBrkr,832.0,0.0,0.0,832.0,0.0,0.0,1.0,0.0,2.0,1.0,Gd,4.0,Typ,0.0,Detchd,1962.0,Unf,2.0,528.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,WD,Normal,105500.0,0.0,0.0,0.0,1.0,67.64123524069028,Other,No
618,20.0,RL,11694.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,1Fam,1Story,9.0,5.0,Hip,CompShg,Other,Other,BrkFace,452.0,Other,TA,Other,Other,TA,Av,GLQ,Unf,0.0,1822.0,GasA,Ex,Y,SBrkr,1828.0,0.0,0.0,1828.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,9.0,Typ,1.0,Attchd,2007.0,Unf,3.0,774.0,TA,TA,Y,0.0,108.0,0.0,0.0,260.0,0.0,0.0,7.0,2007.0,Other,Other,314813.0,0.0,0.0,0.026344676180021953,0.973655323819978,50.0,Norm,Av
619,60.0,RL,12244.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,1Fam,2Story,8.0,5.0,Hip,CompShg,VinylSd,VinylSd,Other,226.0,Gd,TA,Other,Gd,TA,Gd,GLQ,Unf,0.0,1482.0,GasA,Ex,Y,SBrkr,1482.0,780.0,0.0,2262.0,1.0,0.0,2.0,1.0,4.0,1.0,Gd,10.0,Typ,2.0,Attchd,2003.0,Fin,3.0,749.0,TA,TA,Y,168.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2008.0,WD,Normal,305000.0,0.0,0.0,0.5877192982456141,0.41228070175438597,55.0,Norm,Other
621,60.0,RL,10800.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1Fam,2Story,6.0,7.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Other,TA,TA,No,ALQ,Rec,182.0,1522.0,GasA,TA,Y,SBrkr,1548.0,1066.0,0.0,2614.0,0.0,0.0,2.0,1.0,4.0,1.0,TA,9.0,Typ,1.0,Attchd,1974.0,RFn,2.0,624.0,TA,TA,Y,38.0,243.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,WD,Normal,240000.0,23.0,1.0,0.7477003942181341,0.25229960578186594,90.0,Norm,No
622,20.0,RL,7064.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,1Fam,1Story,5.0,6.0,Gable,CompShg,Plywood,Plywood,BrkFace,153.0,TA,TA,Other,TA,TA,No,BLQ,Unf,0.0,980.0,GasA,TA,Y,SBrkr,980.0,0.0,0.0,980.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,Detchd,1986.0,Unf,2.0,484.0,TA,TA,Y,192.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,WD,Normal,135000.0,0.0,0.0,0.5714285714285714,0.42857142857142855,58.0,Norm,No
623,160.0,Other,2117.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Other,2Story,6.0,5.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,Gd,TA,Other,Gd,TA,No,GLQ,Unf,0.0,756.0,GasA,Ex,Y,SBrkr,756.0,756.0,0.0,1512.0,0.0,0.0,2.0,1.0,2.0,1.0,Gd,4.0,Typ,1.0,Detchd,2000.0,Unf,2.0,440.0,TA,TA,Y,0.0,32.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,WD,Normal,168500.0,0.0,0.0,0.5555555555555556,0.4444444444444444,67.64123524069028,Norm,No
624,60.0,RL,10400.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1Fam,2Story,6.0,5.0,Gable,CompShg,VinylSd,VinylSd,None,288.0,TA,TA,Other,TA,TA,No,Rec,Unf,0.0,732.0,GasA,Gd,Y,SBrkr,1012.0,778.0,0.0,1790.0,1.0,0.0,1.0,2.0,4.0,1.0,TA,8.0,Other,1.0,Attchd,1972.0,RFn,2.0,484.0,TA,TA,Y,148.0,0.0,0.0,0.0,147.0,0.0,0.0,11.0,2006.0,WD,Normal,165150.0,0.0,0.0,0.337431693989071,0.662568306010929,84.0,Norm,No
625,20.0,RL,10000.0,Pave,IR1,Lvl,AllPub,Other,Gtl,NAmes,1Fam,1Story,6.0,6.0,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,261.0,TA,TA,Other,TA,TA,No,Unf,Unf,0.0,1116.0,GasA,TA,Y,SBrkr,1116.0,0.0,0.0,1116.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,5.0,Typ,0.0,Attchd,1962.0,Unf,2.0,440.0,TA,TA,Y,0.0,0.0,0.0,0.0,385.0,0.0,0.0,2.0,2010.0,WD,Normal,160000.0,0.0,0.0,0.0,1.0,67.64123524069028,Norm,No
626,20.0,RL,12342.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5.0,5.0,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Other,TA,TA,No,Unf,Unf,0.0,978.0,GasA,TA,Y,SBrkr,1422.0,0.0,0.0,1422.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Other,1.0,Attchd,1960.0,RFn,1.0,286.0,TA,TA,Y,0.0,0.0,36.0,0.0,0.0,0.0,600.0,8.0,2007.0,WD,Normal,139900.0,18.0,1.0,0.0,1.0,61.0,Norm,No
627,80.0,RL,9600.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,Other,6.0,6.0,Gable,CompShg,Other,Other,BrkFace,164.0,TA,TA,Other,TA,TA,Av,BLQ,LwQ,132.0,1156.0,GasA,Ex,Y,SBrkr,1520.0,0.0,0.0,1520.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,7.0,Typ,2.0,Other,1955.0,RFn,1.0,364.0,TA,TA,Y,0.0,0.0,189.0,0.0,0.0,0.0,0.0,3.0,2010.0,WD,Normal,153000.0,17.0,1.0,0.6972318339100346,0.3027681660899654,67.64123524069028,Norm,Av
628,60.0,RL,11606.0,Pave,IR1,Other,AllPub,Inside,Other,NAmes,1Fam,2Story,5.0,5.0,Gable,CompShg,Plywood,Plywood,BrkFace,192.0,TA,TA,Other,Gd,TA,Av,Rec,Unf,0.0,1040.0,GasA,TA,Y,SBrkr,1040.0,1040.0,0.0,2080.0,0.0,1.0,1.0,2.0,5.0,1.0,Other,9.0,Typ,2.0,Attchd,1969.0,Unf,2.0,504.0,TA,TA,Y,335.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2007.0,WD,Other,135000.0,0.0,0.0,0.625,0.375,60.0,Norm,Av
629,80.0,RL,9020.0,Pave,Reg,Lvl,AllPub,Other,Gtl,NAmes,1Fam,Other,6.0,5.0,Gable,Other,Plywood,Wd Sdng,BrkFace,259.0,TA,TA,Other,TA,TA,Gd,GLQ,Rec,336.0,1248.0,GasA,TA,Y,SBrkr,1350.0,0.0,0.0,1350.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,Typ,0.0,Attchd,1964.0,RFn,2.0,520.0,TA,TA,Y,176.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,WD,Normal,168500.0,0.0,0.0,0.7692307692307693,0.23076923076923078,51.0,Other,Other
630,70.0,RM,9000.0,Pave,Reg,Lvl,AllPub,Other,Gtl,OldTown,1Fam,2Story,5.0,6.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,Other,Other,Other,No,Unf,Unf,0.0,636.0,GasA,TA,Y,Other,1089.0,661.0,0.0,1750.0,0.0,0.0,1.0,0.0,3.0,1.0,Other,8.0,Typ,0.0,Detchd,1937.0,Unf,1.0,240.0,Other,Other,N,0.0,0.0,293.0,0.0,0.0,0.0,0.0,6.0,2006.0,WD,Other,124000.0,111.0,1.0,0.0,1.0,54.0,Other,No
631,120.0,RL,4590.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Other,1Story,8.0,5.0,Gable,CompShg,VinylSd,VinylSd,Other,108.0,Gd,TA,Other,Gd,Other,Mn,GLQ,Unf,0.0,1554.0,GasA,Ex,Y,SBrkr,1554.0,0.0,0.0,1554.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,Typ,1.0,Attchd,2006.0,RFn,2.0,627.0,TA,TA,Y,156.0,73.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,WD,Normal,209500.0,0.0,0.0,0.015444015444015444,0.9845559845559846,50.0,Norm,Other
632,20.0,RL,11900.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1Fam,1Story,7.0,5.0,Hip,CompShg,Plywood,Plywood,BrkFace,209.0,TA,Gd,Other,TA,TA,No,ALQ,Unf,0.0,1386.0,GasA,TA,Y,SBrkr,1411.0,0.0,0.0,1411.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Attchd,1977.0,Fin,2.0,544.0,TA,TA,Y,192.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2009.0,WD,Other,82500.0,0.0,0.0,0.5930735930735931,0.4069264069264069,57.0,Norm,No
633,20.0,RL,9250.0,Pave,Reg,Lvl,AllPub,Other,Gtl,NAmes,1Fam,1Story,5.0,7.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Other,TA,TA,No,BLQ,LwQ,468.0,1056.0,GasA,TA,Y,SBrkr,1056.0,0.0,0.0,1056.0,0.0,1.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,Attchd,1954.0,Unf,1.0,260.0,TA,TA,Y,390.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,WD,Normal,139400.0,51.0,1.0,0.8977272727272727,0.10227272727272728,65.0,Norm,No
634,90.0,RL,6979.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Other,Other,6.0,5.0,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Other,TA,TA,No,GLQ,Unf,0.0,1056.0,GasA,Gd,Y,SBrkr,1056.0,0.0,0.0,1056.0,2.0,0.0,0.0,0.0,0.0,2.0,TA,4.0,Typ,0.0,Detchd,1980.0,Unf,2.0,576.0,TA,TA,Y,264.0,56.0,0.0,0.0,0.0,0.0,600.0,6.0,2010.0,WD,Normal,144000.0,0.0,0.0,1.0,0.0,59.0,Norm,No
637,190.0,RM,6000.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Other,1.5Fin,5.0,4.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Other,TA,TA,No,Unf,Unf,0.0,811.0,GasA,TA,Y,Other,811.0,576.0,0.0,1387.0,0.0,0.0,2.0,0.0,3.0,2.0,Gd,7.0,Typ,0.0,Other,1954.0,Unf,1.0,256.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2009.0,WD,Normal,93000.0,0.0,0.0,0.0,1.0,76.0,Norm,No
639,120.0,RL,3982.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Other,1Story,8.0,5.0,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,Other,Gd,Other,Av,GLQ,Unf,0.0,1520.0,GasA,Ex,Y,SBrkr,1567.0,0.0,0.0,1567.0,1.0,0.0,2.0,0.0,1.0,1.0,Other,7.0,Typ,1.0,Attchd,2006.0,Fin,3.0,648.0,TA,TA,Y,312.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2006.0,Other,Other,264561.0,0.0,0.0,0.7592105263157894,0.24078947368421053,70.0,Norm,Av
640,120.0,RL,12677.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Other,1Story,8.0,5.0,Hip,CompShg,MetalSd,MetalSd,BrkFace,472.0,Other,TA,Other,Other,TA,Gd,GLQ,Unf,0.0,1518.0,GasA,Ex,Y,SBrkr,1518.0,0.0,0.0,1518.0,0.0,0.0,1.0,1.0,1.0,1.0,Other,6.0,Typ,1.0,Attchd,2003.0,RFn,2.0,588.0,TA,TA,Y,185.0,140.0,0.0,0.0,0.0,0.0,0.0,4.0,2008.0,WD,Normal,274000.0,1.0,1.0,0.8023715415019763,0.1976284584980237,48.0,Norm,Other
641,60.0,Other,7050.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,1Fam,2Story,7.0,5.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,Other,Gd,TA,No,GLQ,Unf,0.0,1057.0,GasA,Ex,Y,SBrkr,1057.0,872.0,0.0,1929.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,Typ,1.0,Attchd,2001.0,Fin,2.0,650.0,TA,TA,Y,0.0,235.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,WD,Normal,226000.0,0.0,0.0,0.6982024597918638,0.30179754020813626,65.0,Norm,No
643,60.0,RL,10793.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1Fam,2Story,5.0,5.0,Other,CompShg,Other,HdBoard,BrkFace,263.0,TA,TA,Other,TA,TA,No,Rec,BLQ,287.0,780.0,GasA,Ex,Y,SBrkr,780.0,840.0,0.0,1620.0,0.0,0.0,2.0,1.0,4.0,1.0,TA,7.0,Other,0.0,Attchd,1969.0,Fin,2.0,462.0,TA,TA,Y,208.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2007.0,WD,Normal,152000.0,0.0,0.0,1.0,0.0,56.0,Other,No
